VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2020-12-01 06:53:25,2020-12-01 07:02:12,1,.70,1,N,42,74,1,7,0,0.5,1,0,0.3,8.8,0
1,2020-12-01 06:54:49,2020-12-01 07:08:44,1,4.90,1,N,224,75,1,17,2.5,0.5,2.5,0,0.3,22.8,2.5
1,2020-12-01 06:19:57,2020-12-01 06:36:02,1,5.70,1,N,41,137,1,18.5,2.5,0.5,3.75,0,0.3,25.55,2.5
1,2020-12-01 06:50:11,2020-12-01 06:53:59,1,.50,1,N,100,68,1,4.5,2.5,0.5,1.55,0,0.3,9.35,2.5
1,2020-12-01 06:59:23,2020-12-01 07:01:49,1,.80,1,N,100,48,1,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,2020-12-01 06:03:01,2020-12-01 06:08:05,1,1.80,1,N,146,140,3,7.5,3,0.5,0,0,0.3,11.3,2.5
1,2020-12-01 06:53:52,2020-12-01 07:01:41,0,.60,1,N,140,237,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
1,2020-12-01 06:30:33,2020-12-01 06:46:40,1,6.50,1,N,263,114,2,20.5,2.5,0.5,0,0,0.3,23.8,2.5
2,2020-12-01 06:52:09,2020-12-01 06:56:21,5,1.50,1,N,237,161,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5
2,2020-12-01 06:04:47,2020-12-01 06:11:49,1,1.81,1,N,162,141,1,8,0.5,0.5,2.95,0,0.3,14.75,2.5
2,2020-12-01 06:21:47,2020-12-01 06:28:11,1,2.24,1,N,262,162,1,8.5,0,0.5,1,0,0.3,12.8,2.5
2,2020-12-01 06:33:58,2020-12-01 06:39:04,1,1.30,1,N,162,141,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,2020-12-01 06:58:19,2020-12-01 06:59:41,1,.31,1,N,263,263,1,3,0,0.5,1.26,0,0.3,7.56,2.5
2,2020-12-01 06:27:36,2020-12-01 06:32:35,1,.75,1,N,237,237,1,5.5,0,0.5,1,0,0.3,9.8,2.5
2,2020-12-01 06:45:59,2020-12-01 06:51:07,1,1.00,1,N,237,43,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5
1,2020-12-01 06:37:40,2020-12-01 06:38:45,1,.40,1,N,75,75,1,3.5,0,0.5,1.05,0,0.3,5.35,0
2,2020-12-01 06:25:25,2020-12-01 06:37:12,1,3.34,1,N,100,43,1,12.5,0,0.5,1.58,0,0.3,17.38,2.5
2,2020-12-01 06:42:21,2020-12-01 06:47:42,1,.86,1,N,186,233,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,2020-12-01 06:53:38,2020-12-01 07:05:38,1,3.71,1,N,113,236,2,12.5,0,0.5,0,0,0.3,15.8,2.5
2,2020-12-01 06:50:29,2020-12-01 06:55:59,3,.83,1,N,236,75,2,5.5,0,0.5,0,0,0.3,8.8,2.5
1,2020-12-01 06:40:08,2020-12-01 06:44:29,1,.90,1,N,238,166,2,5.5,0,0.5,0,0,0.3,6.3,0
1,2020-12-01 06:36:47,2020-12-01 06:38:51,1,.50,1,N,162,170,1,4,2.5,0.5,1.1,0,0.3,8.4,2.5
1,2020-12-01 06:45:48,2020-12-01 06:47:53,1,.70,1,N,162,107,1,4.5,2.5,0.5,1.55,0,0.3,9.35,2.5
2,2020-12-01 06:46:13,2020-12-01 07:24:31,2,16.89,1,N,51,137,1,47,0,0.5,2.75,6.12,0.3,56.67,0
2,2020-12-01 06:26:42,2020-12-01 06:33:00,1,1.25,1,N,186,162,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5
2,2020-12-01 06:37:45,2020-12-01 06:45:33,1,1.64,1,N,162,140,2,7.5,0,0.5,0,0,0.3,10.8,2.5
2,2020-12-01 06:50:15,2020-12-01 06:52:31,1,.49,1,N,43,237,1,4,0,0.5,1,0,0.3,8.3,2.5
2,2020-12-01 06:14:04,2020-12-01 06:59:26,1,12.57,1,N,132,49,1,40.5,0,0.5,8.26,0,0.3,49.56,0
2,2020-12-01 06:56:20,2020-12-01 07:05:00,1,1.21,1,N,74,75,2,7.5,0,0.5,0,0,0.3,8.3,0
2,2020-12-01 06:05:54,2020-12-01 06:12:42,6,.97,1,N,100,48,2,6,0,0.5,0,0,0.3,9.3,2.5
2,2020-12-01 06:25:11,2020-12-01 06:28:44,6,1.27,1,N,186,161,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,2020-12-01 06:36:24,2020-12-01 06:47:24,6,3.05,1,N,100,140,1,11.5,0,0.5,2,0,0.3,16.8,2.5
2,2020-12-01 06:57:42,2020-12-01 07:03:44,6,.96,1,N,75,238,2,6.5,0,0.5,0,0,0.3,7.3,0
1,2020-12-01 06:33:44,2020-12-01 06:37:40,0,1.20,1,N,186,48,1,5.5,2.5,0.5,0,0,0.3,8.8,2.5
1,2020-12-01 06:57:11,2020-12-01 07:02:59,0,1.00,1,N,186,161,1,6,2.5,0.5,2,0,0.3,11.3,2.5
1,2020-12-01 06:52:04,2020-12-01 06:54:54,1,.30,1,N,186,68,2,4,2.5,0.5,0,0,0.3,7.3,2.5
2,2020-12-01 06:15:13,2020-12-01 06:28:34,1,2.61,1,N,186,140,1,11.5,0,0.5,3.7,0,0.3,18.5,2.5
2,2020-12-01 06:30:31,2020-12-01 06:39:27,1,2.26,1,N,141,75,1,9.5,0,0.5,2.56,0,0.3,15.36,2.5
2,2020-12-01 06:57:33,2020-12-01 07:05:29,1,1.26,1,N,162,68,1,7,0,0.5,2.06,0,0.3,12.36,2.5
2,2020-12-01 06:58:05,2020-12-01 07:07:41,1,3.02,1,N,79,141,1,10.5,0,0.5,2,0,0.3,15.8,2.5
2,2020-12-01 06:08:39,2020-12-01 06:18:45,2,2.85,1,N,100,148,1,10.5,0,0.5,2.76,0,0.3,16.56,2.5
2,2020-12-01 06:51:02,2020-12-01 07:06:17,1,2.43,1,N,166,244,1,12,0,0.5,0,0,0.3,12.8,0
2,2020-12-01 06:00:24,2020-12-01 06:06:01,1,1.37,1,N,186,246,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5
2,2020-12-01 06:14:34,2020-12-01 06:22:25,1,1.18,1,N,186,164,2,7.5,0,0.5,0,0,0.3,10.8,2.5
2,2020-12-01 06:14:43,2020-12-01 06:19:25,1,.78,1,N,100,170,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5
